Chemical.meshID	Chemical.chebiID
MESH_C024626	CHEBI_133069
MESH_C121105	CHEBI_4623
MESH_D004419	CHEBI_33377
MESH_D003580	CHEBI_4056
MESH_D006074	CHEBI_35845
MESH_D004003	CHEBI_34689
MESH_C005926	CHEBI_70981
MESH_C035825	CHEBI_23120
MESH_D003999	CHEBI_36386
MESH_C027316	CHEBI_37440
MESH_C431928	CHEBI_31037
MESH_C024571	CHEBI_64390
MESH_C005136	CHEBI_6382
MESH_C003707	CHEBI_80676
MESH_D010754	CHEBI_17111
MESH_C490144	CHEBI_81261
MESH_C015229	CHEBI_5166
MESH_D009240	CHEBI_53490
MESH_C018873	CHEBI_134906
MESH_C052095	CHEBI_131528
MESH_C025485	CHEBI_87665
MESH_C008952	CHEBI_53358
MESH_C005854	CHEBI_454991
MESH_D012970	CHEBI_64243
MESH_C543009	CHEBI_81923
MESH_C009667	CHEBI_16380
MESH_C002601	CHEBI_4815
MESH_C087539	CHEBI_29736
MESH_D014537	CHEBI_16264
MESH_C527817	CHEBI_47804
MESH_C041660	CHEBI_167604
MESH_D000077610	CHEBI_50859
MESH_C478851	CHEBI_86904
MESH_D000078223	CHEBI_18293
MESH_C065399	CHEBI_85962
MESH_C075687	CHEBI_4038
MESH_D014748	CHEBI_27288
MESH_D014268	CHEBI_45951
MESH_C052369	CHEBI_37032
MESH_C015668	CHEBI_134774
MESH_C049017	CHEBI_34346
MESH_C009108	CHEBI_77663
MESH_D000069458	CHEBI_87681
MESH_C000215	CHEBI_2723
MESH_C009275	CHEBI_9173
MESH_D020910	CHEBI_76227
MESH_D008747	CHEBI_53448
MESH_D011727	CHEBI_32075
MESH_C059307	CHEBI_87400
MESH_C017858	CHEBI_50849
MESH_D008756	CHEBI_60982
MESH_C063981	CHEBI_145560
MESH_C091897	CHEBI_110
MESH_C120434	CHEBI_52113
MESH_D011420	CHEBI_49073
MESH_C544271	CHEBI_88159
MESH_C030737	CHEBI_16411
MESH_D001216	CHEBI_22653
MESH_C472765	CHEBI_62649
MESH_C054277	CHEBI_43445
MESH_C044944	CHEBI_6041
MESH_C100236	CHEBI_5747
MESH_C000626862	CHEBI_167308
MESH_C046884	CHEBI_3586
MESH_C424962	CHEBI_144046
MESH_C052533	CHEBI_141057
MESH_D006907	CHEBI_28750
MESH_C035316	CHEBI_4324
MESH_C549769	CHEBI_30890
MESH_C025703	CHEBI_78160
MESH_D048271	CHEBI_57704
MESH_C409666	CHEBI_6002
MESH_D009627	CHEBI_180847
MESH_C010983	CHEBI_17964
MESH_C014153	CHEBI_38843
MESH_C103341	CHEBI_5962
MESH_C427065	CHEBI_7676
MESH_D013196	CHEBI_16330
MESH_C064299	CHEBI_50192
MESH_D005473	CHEBI_5118
MESH_C077261	CHEBI_73179
MESH_D004390	CHEBI_34631
MESH_C011361	CHEBI_32185
MESH_C027880	CHEBI_27399
MESH_D007290	CHEBI_17808
MESH_C075386	CHEBI_27949
MESH_D013185	CHEBI_15440
MESH_D000077335	CHEBI_4445
MESH_C065326	CHEBI_10049
MESH_C020491	CHEBI_8825
MESH_C506658	CHEBI_65353
MESH_C050116	CHEBI_38137
MESH_C042631	CHEBI_177372
MESH_D010042	CHEBI_472805
MESH_C057745	CHEBI_73686
MESH_C080057	CHEBI_73591
MESH_D005697	CHEBI_24163
MESH_D000241	CHEBI_16335
MESH_C001749	CHEBI_83511
MESH_C069880	CHEBI_32971
MESH_C003383	CHEBI_134199
MESH_D019187	CHEBI_22978
MESH_C060114	CHEBI_31591
MESH_C558346	CHEBI_52097
MESH_C047321	CHEBI_43616
MESH_C030299	CHEBI_27924
MESH_D004176	CHEBI_4653
MESH_D003534	CHEBI_50742
MESH_C000615580	CHEBI_83133
MESH_C098980	CHEBI_90205
MESH_C028539	CHEBI_84626
MESH_D008236	CHEBI_6603
MESH_C442762	CHEBI_67989
MESH_D003404	CHEBI_16737
MESH_C069012	CHEBI_10095
MESH_C091460	CHEBI_27408
MESH_D054804	CHEBI_81578
MESH_D000078604	CHEBI_90414
MESH_D014361	CHEBI_76940
MESH_D000077555	CHEBI_6889
MESH_C064020	CHEBI_82607
MESH_C530229	CHEBI_9861
MESH_C048618	CHEBI_32616
MESH_D000438	CHEBI_30879
MESH_C477983	CHEBI_10115
MESH_C075441	CHEBI_137746
MESH_C071282	CHEBI_2196
MESH_C049811	CHEBI_28792
MESH_C011807	CHEBI_48913
MESH_C069544	CHEBI_17890
MESH_C005790	CHEBI_50045
MESH_C007318	CHEBI_34044
MESH_D000476	CHEBI_134249
MESH_C531056	CHEBI_47617
MESH_C554292	CHEBI_37537
MESH_C032061	CHEBI_34944
MESH_D014634	CHEBI_28545
MESH_C021148	CHEBI_238698
MESH_C513452	CHEBI_68749
MESH_C032186	CHEBI_37504
MESH_C043958	CHEBI_35686
MESH_D005493	CHEBI_73913
MESH_C001899	CHEBI_9747
MESH_C034817	CHEBI_61766
MESH_C004755	CHEBI_82216
MESH_C046926	CHEBI_90388
MESH_C069837	CHEBI_33128
MESH_C019012	CHEBI_69187
MESH_C035563	CHEBI_58275
MESH_D013034	CHEBI_28827
MESH_D001599	CHEBI_16118
MESH_D013840	CHEBI_9536
MESH_C027549	CHEBI_37117
MESH_C035785	CHEBI_72956
MESH_D002392	CHEBI_23053
MESH_C006509	CHEBI_17769
MESH_D009538	CHEBI_18723
MESH_D002569	CHEBI_171741
MESH_C019403	CHEBI_28648
MESH_D014769	CHEBI_87209
MESH_C033007	CHEBI_94806
MESH_C515404	CHEBI_174368
MESH_C023020	CHEBI_82679
MESH_D015113	CHEBI_27727
MESH_C550085	CHEBI_134845
MESH_D013658	CHEBI_36259
MESH_C020845	CHEBI_33480
MESH_C031601	CHEBI_33404
MESH_D013261	CHEBI_15889
MESH_C003126	CHEBI_58383
MESH_C476391	CHEBI_73882
MESH_D006857	CHEBI_5784
MESH_C008664	CHEBI_84268
MESH_C028701	CHEBI_141547
MESH_C064701	CHEBI_27506
MESH_D015248	CHEBI_5296
MESH_C015499	CHEBI_132471
MESH_C060299	CHEBI_5721
MESH_C005317	CHEBI_135630
MESH_C026220	CHEBI_71402
MESH_D011506	CHEBI_36080
MESH_D009243	CHEBI_57540
MESH_C017516	CHEBI_50210
MESH_C507295	CHEBI_53386
MESH_C013249	CHEBI_15916
MESH_C011269	CHEBI_85014
MESH_C012507	CHEBI_34356
MESH_C065861	CHEBI_144781
MESH_C092143	CHEBI_147358
MESH_C019264	CHEBI_50344
MESH_C024250	CHEBI_65318
MESH_C023882	CHEBI_29540
MESH_C445384	CHEBI_6083
MESH_C007543	CHEBI_60987
MESH_C575995	CHEBI_36492
MESH_C048214	CHEBI_44836
MESH_C442493	CHEBI_6737
MESH_D017609	CHEBI_37133
MESH_C004649	CHEBI_59328
MESH_C027435	CHEBI_35009
MESH_C118494	CHEBI_51835
MESH_C005848	CHEBI_48236
MESH_C040234	CHEBI_34053
MESH_C045337	CHEBI_75183
MESH_C010571	CHEBI_75370
MESH_D000077716	CHEBI_61390
MESH_C048393	CHEBI_80830
MESH_D002400	CHEBI_75325
MESH_C001933	CHEBI_16710
MESH_C012601	CHEBI_9957
MESH_C006463	CHEBI_16605
MESH_C034042	CHEBI_30731
MESH_D008711	CHEBI_64216
MESH_D017607	CHEBI_33620
MESH_C511021	CHEBI_42023
MESH_C089378	CHEBI_31227
MESH_C024822	CHEBI_66871
MESH_C007426	CHEBI_28047
MESH_C045798	CHEBI_62805
MESH_C075743	CHEBI_30046
MESH_C039552	CHEBI_133146
MESH_C428434	CHEBI_141702
MESH_C000590799	CHEBI_16926
MESH_C006664	CHEBI_60567
MESH_C016578	CHEBI_19702
MESH_D014331	CHEBI_9757
MESH_C008047	CHEBI_11814
MESH_D013645	CHEBI_9405
MESH_C013469	CHEBI_18150
MESH_D019830	CHEBI_73284
MESH_C035176	CHEBI_64466
MESH_D011800	CHEBI_8716
MESH_D010712	CHEBI_16337
MESH_D004050	CHEBI_144353
MESH_D013726	CHEBI_9449
MESH_C477937	CHEBI_60245
MESH_C032731	CHEBI_16954
MESH_C015451	CHEBI_32015
MESH_D020959	CHEBI_60034
MESH_C506195	CHEBI_136806
MESH_D011355	CHEBI_50266
MESH_D053119	CHEBI_38518
MESH_C104066	CHEBI_143825
MESH_C017216	CHEBI_41846
MESH_C500375	CHEBI_134717
MESH_D003647	CHEBI_34665
MESH_C054619	CHEBI_46635
MESH_C000595753	CHEBI_77498
MESH_D007506	CHEBI_35135
MESH_C000864	CHEBI_62738
MESH_C005290	CHEBI_34283
MESH_C585751	CHEBI_27628
MESH_D006534	CHEBI_34786
MESH_C026971	CHEBI_131725
MESH_C073338	CHEBI_31349
MESH_C476670	CHEBI_31853
MESH_C001299	CHEBI_88494
MESH_C428925	CHEBI_147400
MESH_D009248	CHEBI_7444
MESH_C009680	CHEBI_136185
MESH_C543085	CHEBI_134677
MESH_C058651	CHEBI_9598
MESH_C010488	CHEBI_29649
MESH_C018959	CHEBI_38399
MESH_C466666	CHEBI_68710
MESH_C516952	CHEBI_6042
MESH_C027561	CHEBI_34595
MESH_C000592926	CHEBI_144671
MESH_C003910	CHEBI_31983
MESH_C062923	CHEBI_17725
MESH_C008517	CHEBI_77352
MESH_C569105	CHEBI_90951
MESH_D000077152	CHEBI_7735
MESH_C020228	CHEBI_3080
MESH_D010728	CHEBI_44897
MESH_C024004	CHEBI_85071
MESH_D003224	CHEBI_38217
MESH_C108024	CHEBI_39233
MESH_C000617551	CHEBI_36411
MESH_C101367	CHEBI_179735
MESH_D002103	CHEBI_18127
MESH_C005293	CHEBI_16562
MESH_C074992	CHEBI_75014
MESH_C097022	CHEBI_2202
MESH_C091167	CHEBI_2177
MESH_D000077222	CHEBI_15382
MESH_C028444	CHEBI_73641
MESH_D000072	CHEBI_139474
MESH_C576314	CHEBI_28385
MESH_C008046	CHEBI_412516
MESH_D005273	CHEBI_77092
MESH_C423508	CHEBI_337298
MESH_C052301	CHEBI_87534
MESH_C456406	CHEBI_70507
MESH_C032778	CHEBI_27764
MESH_C005828	CHEBI_34837
MESH_C020789	CHEBI_569624
MESH_C031618	CHEBI_63005
MESH_C510909	CHEBI_68236
MESH_D010972	CHEBI_78103
MESH_C005717	CHEBI_8485
MESH_C073608	CHEBI_38826
MESH_C040920	CHEBI_310312
MESH_C417683	CHEBI_7021
MESH_C107258	CHEBI_16409
MESH_D004091	CHEBI_5790
MESH_D010406	CHEBI_17334
MESH_C025539	CHEBI_61452
MESH_D011700	CHEBI_326268
MESH_C001380	CHEBI_139271
MESH_C040510	CHEBI_72345
MESH_C048251	CHEBI_133147
MESH_C034380	CHEBI_8305
MESH_C000613728	CHEBI_132749
MESH_D010720	CHEBI_35883
MESH_C036619	CHEBI_31687
MESH_C582302	CHEBI_60279
MESH_C561627	CHEBI_75045
MESH_D010746	CHEBI_15732
MESH_C005499	CHEBI_5759
MESH_C467566	CHEBI_72690
MESH_C009500	CHEBI_32243
MESH_C004182	CHEBI_52446
MESH_D017135	CHEBI_4453
MESH_C010944	CHEBI_72865
MESH_D010968	CHEBI_79056
MESH_C062490	CHEBI_77839
MESH_C027078	CHEBI_17625
MESH_C024715	CHEBI_9244
MESH_D001216	CHEBI_17196
MESH_C041128	CHEBI_147390
MESH_C053177	CHEBI_43561
MESH_C023872	CHEBI_62785
MESH_D000077612	CHEBI_55346
MESH_C009348	CHEBI_134891
MESH_C007864	CHEBI_5435
MESH_C109802	CHEBI_39353
MESH_C008574	CHEBI_17221
MESH_C053052	CHEBI_51398
MESH_D003078	CHEBI_27882
MESH_D004316	CHEBI_4710
MESH_C038989	CHEBI_74904
MESH_D008194	CHEBI_59040
MESH_C071482	CHEBI_3330
MESH_C501952	CHEBI_89741
MESH_C496908	CHEBI_132259
MESH_C499929	CHEBI_35023
MESH_C039788	CHEBI_73898
MESH_C449679	CHEBI_76279
MESH_C086299	CHEBI_6084
MESH_C008183	CHEBI_62462
MESH_C087484	CHEBI_88190
MESH_C001318	CHEBI_90143
MESH_C513119	CHEBI_145736
MESH_C469819	CHEBI_39196
MESH_C042514	CHEBI_49552
MESH_C052133	CHEBI_88200
MESH_D008927	CHEBI_34853
MESH_C063761	CHEBI_71343
MESH_C052752	CHEBI_34736
MESH_C000600493	CHEBI_138650
MESH_D001285	CHEBI_57858
MESH_C051521	CHEBI_157760
MESH_C047225	CHEBI_4537
MESH_C041509	CHEBI_28266
MESH_D013467	CHEBI_9352
MESH_C467040	CHEBI_134489
MESH_C475920	CHEBI_61452
MESH_C114026	CHEBI_29579
MESH_D013110	CHEBI_16393
MESH_C008305	CHEBI_6628
MESH_D015026	CHEBI_16522
MESH_C103399	CHEBI_8904
MESH_C025513	CHEBI_138066
MESH_C082913	CHEBI_24766
MESH_C057103	CHEBI_90903
MESH_C003528	CHEBI_83865
MESH_D019331	CHEBI_7549
MESH_C117402	CHEBI_81475
MESH_C000475	CHEBI_16175
MESH_D014128	CHEBI_34638
MESH_C010052	CHEBI_31858
MESH_C043633	CHEBI_2614
MESH_D019314	CHEBI_16814
MESH_C067906	CHEBI_46675
MESH_C009156	CHEBI_60822
MESH_C106276	CHEBI_135736
MESH_C064835	CHEBI_137938
MESH_C025711	CHEBI_69621
MESH_C084602	CHEBI_31424
MESH_D013761	CHEBI_9901
MESH_D010768	CHEBI_37712
MESH_C000710751	CHEBI_147281
MESH_D013662	CHEBI_35026
MESH_C006970	CHEBI_30123
MESH_C064751	CHEBI_34062
MESH_C009009	CHEBI_51568
MESH_C008863	CHEBI_52052
MESH_C001333	CHEBI_28362
MESH_D007657	CHEBI_73693
MESH_D012271	CHEBI_45257
MESH_C060298	CHEBI_3684
MESH_C003300	CHEBI_8822
MESH_C009572	CHEBI_27130
MESH_C465222	CHEBI_8955
MESH_C004983	CHEBI_16689
MESH_C052920	CHEBI_27131
MESH_C099620	CHEBI_20605
MESH_C060331	CHEBI_59053
MESH_C018691	CHEBI_39901
MESH_C039315	CHEBI_6554
MESH_C043562	CHEBI_42491
MESH_C011117	CHEBI_26829
MESH_C044181	CHEBI_62620
MESH_C000599751	CHEBI_10221
MESH_C043121	CHEBI_4289
MESH_C002298	CHEBI_29023
MESH_C104804	CHEBI_146142
MESH_C025189	CHEBI_143564
MESH_C010317	CHEBI_80860
MESH_C509636	CHEBI_66517
MESH_C115461	CHEBI_76274
MESH_D000079	CHEBI_15343
MESH_C003313	CHEBI_9151
MESH_C055404	CHEBI_90882
MESH_C036089	CHEBI_31682
MESH_C489254	CHEBI_40629
MESH_C520146	CHEBI_6489
MESH_C008223	CHEBI_48003
MESH_D003287	CHEBI_37338
MESH_C022571	CHEBI_27575
MESH_C015526	CHEBI_135672
MESH_C017618	CHEBI_72631
MESH_C000606523	CHEBI_143114
MESH_C026245	CHEBI_58149
MESH_C451734	CHEBI_63589
MESH_C087475	CHEBI_15703
MESH_D000077922	CHEBI_39185
MESH_C081758	CHEBI_31536
MESH_C033616	CHEBI_53409
MESH_C060578	CHEBI_4804
MESH_C066131	CHEBI_39158
MESH_C015248	CHEBI_70744
MESH_D011802	CHEBI_28593
MESH_D000077526	CHEBI_32269
MESH_C000615575	CHEBI_52452
MESH_C009373	CHEBI_16776
MESH_C017367	CHEBI_31360
MESH_C525768	CHEBI_65534
MESH_C010488	CHEBI_76801
MESH_D015097	CHEBI_44111
MESH_D002746	CHEBI_3647
MESH_C038072	CHEBI_37391
MESH_C560513	CHEBI_3985
MESH_C032910	CHEBI_9665
MESH_D019772	CHEBI_63632
MESH_C040166	CHEBI_136994
MESH_C118086	CHEBI_73248
MESH_C042713	CHEBI_132788
MESH_D000688	CHEBI_28102
MESH_C037184	CHEBI_61721
MESH_C003438	CHEBI_64564
MESH_C009949	CHEBI_6805
MESH_D002233	CHEBI_16163
MESH_C033069	CHEBI_88839
MESH_C016657	CHEBI_8115
MESH_D004298	CHEBI_18243
MESH_C008897	CHEBI_51962
MESH_C018991	CHEBI_89922
MESH_C024865	CHEBI_53250
MESH_C510793	CHEBI_133017
MESH_D004837	CHEBI_33568
MESH_C076768	CHEBI_69083
MESH_C099539	CHEBI_30631
MESH_C026051	CHEBI_857
MESH_C077543	CHEBI_32236
MESH_C057291	CHEBI_135749
MESH_C024036	CHEBI_89182
MESH_C016538	CHEBI_51486
MESH_C066286	CHEBI_32722
MESH_C002893	CHEBI_68830
MESH_C009564	CHEBI_75844
MESH_D017572	CHEBI_15651
MESH_C053068	CHEBI_61732
MESH_C048956	CHEBI_16938
MESH_C003129	CHEBI_4222
MESH_C036720	CHEBI_27096
MESH_D003523	CHEBI_40009
MESH_D000067956	CHEBI_90365
MESH_C049449	CHEBI_90548
MESH_D007455	CHEBI_24859
MESH_D014439	CHEBI_15760
MESH_C098327	CHEBI_27920
MESH_D005013	CHEBI_4887
MESH_D011084	CHEBI_33848
MESH_D024503	CHEBI_47771
MESH_C013111	CHEBI_45764
MESH_C026784	CHEBI_31162
MESH_C545373	CHEBI_78543
MESH_C066425	CHEBI_135859
MESH_C011459	CHEBI_27997
MESH_D014994	CHEBI_15936
MESH_C542964	CHEBI_213323
MESH_D006140	CHEBI_5551
MESH_C505386	CHEBI_138799
MESH_C030174	CHEBI_60150
MESH_D000092	CHEBI_28052
MESH_D013713	CHEBI_75988
MESH_C539938	CHEBI_149520
MESH_D008997	CHEBI_50695
MESH_C539544	CHEBI_66480
MESH_C118008	CHEBI_40443
MESH_C099724	CHEBI_28927
MESH_C008484	CHEBI_38537
MESH_D015777	CHEBI_23899
MESH_C477246	CHEBI_77834
MESH_C100220	CHEBI_50189
MESH_C117291	CHEBI_34302
MESH_C081895	CHEBI_90195
MESH_C040286	CHEBI_87075
MESH_D000965	CHEBI_30304
MESH_C025637	CHEBI_53732
MESH_C068308	CHEBI_17063
MESH_D004077	CHEBI_4551
MESH_D000077144	CHEBI_37941
MESH_D010728	CHEBI_58702
MESH_D001895	CHEBI_27560
MESH_D007364	CHEBI_24853
MESH_C072599	CHEBI_16703
MESH_C052534	CHEBI_131941
MESH_C452859	CHEBI_136492
MESH_C028451	CHEBI_1367
MESH_C519254	CHEBI_136542
MESH_D012765	CHEBI_16119
MESH_C087731	CHEBI_16837
MESH_D003070	CHEBI_16213
MESH_D013134	CHEBI_9233
MESH_C023835	CHEBI_37915
MESH_C011852	CHEBI_176967
MESH_D002433	CHEBI_3478
MESH_D009256	CHEBI_34881
MESH_C000711911	CHEBI_44348
MESH_C584053	CHEBI_167661
MESH_C017754	CHEBI_45807
MESH_C519076	CHEBI_31689
MESH_C028914	CHEBI_44926
MESH_C015017	CHEBI_2998
MESH_C099800	CHEBI_138788
MESH_C561330	CHEBI_52401
MESH_D002990	CHEBI_205919
MESH_C038048	CHEBI_73503
MESH_C010877	CHEBI_38662
MESH_D013669	CHEBI_32186
MESH_C019117	CHEBI_143141
MESH_C069419	CHEBI_81135
MESH_C069471	CHEBI_30188
MESH_D015149	CHEBI_66993
MESH_D000077143	CHEBI_4672
MESH_C106238	CHEBI_15522
MESH_D000077122	CHEBI_90953
MESH_C085095	CHEBI_31013
MESH_D005708	CHEBI_49631
MESH_D014642	CHEBI_20106
MESH_C520094	CHEBI_59714
MESH_C118327	CHEBI_80911
MESH_C549241	CHEBI_91083
MESH_C017988	CHEBI_58324
MESH_C016808	CHEBI_16656
MESH_C000614030	CHEBI_3804
MESH_C028118	CHEBI_70959
MESH_C402688	CHEBI_60940
MESH_C023395	CHEBI_34470
MESH_C036323	CHEBI_28759
MESH_C032837	CHEBI_112
MESH_D017274	CHEBI_7445
MESH_D003609	CHEBI_27666
MESH_C016316	CHEBI_16220
MESH_C481298	CHEBI_9518
MESH_C061641	CHEBI_5676
MESH_C054025	CHEBI_85063
MESH_C004857	CHEBI_135241
MESH_C009504	CHEBI_36635
MESH_D052244	CHEBI_138015
MESH_D019821	CHEBI_9150
MESH_C452419	CHEBI_29647
MESH_C011300	CHEBI_6778
MESH_C516303	CHEBI_134750
MESH_C022177	CHEBI_30348
MESH_C516710	CHEBI_3802
MESH_D011430	CHEBI_8496
MESH_D006034	CHEBI_30853
MESH_C047686	CHEBI_32023
MESH_C044124	CHEBI_27774
MESH_C053757	CHEBI_9697
MESH_C061021	CHEBI_3212
MESH_C016300	CHEBI_53767
MESH_D004980	CHEBI_42266
MESH_C413549	CHEBI_135974
MESH_D014994	CHEBI_18222
MESH_C002858	CHEBI_9259
MESH_D002124	CHEBI_35437
MESH_D009942	CHEBI_25707
MESH_C013626	CHEBI_28945
MESH_C025999	CHEBI_15560
MESH_C092102	CHEBI_27528
MESH_C052121	CHEBI_61537
MESH_C072251	CHEBI_64143
MESH_D002635	CHEBI_16755
MESH_C424423	CHEBI_47657
MESH_C419802	CHEBI_28908
MESH_C007938	CHEBI_84894
MESH_C034446	CHEBI_74800
MESH_C045441	CHEBI_27649
MESH_C120029	CHEBI_144047
MESH_D011433	CHEBI_8736
MESH_C038459	CHEBI_37671
MESH_C104846	CHEBI_63558
MESH_C525236	CHEBI_53723
MESH_D011143	CHEBI_53243
MESH_C037697	CHEBI_18415
MESH_C024064	CHEBI_25640
MESH_C014163	CHEBI_35606
MESH_C000615717	CHEBI_170056
MESH_D010637	CHEBI_31991
MESH_D001889	CHEBI_38270
MESH_C008316	CHEBI_69438
MESH_C032996	CHEBI_1026
MESH_C050557	CHEBI_16461
MESH_C046817	CHEBI_31381
MESH_C032114	CHEBI_32061
MESH_C017717	CHEBI_32150
MESH_C061282	CHEBI_73283
MESH_C010559	CHEBI_17745
MESH_C091694	CHEBI_86529
MESH_C464576	CHEBI_132084
MESH_C016678	CHEBI_90896
MESH_C062108	CHEBI_31894
MESH_C061133	CHEBI_32181
MESH_C023600	CHEBI_48240
MESH_D003989	CHEBI_53802
MESH_C005236	CHEBI_17637
MESH_C032776	CHEBI_62843
MESH_C583636	CHEBI_85980
MESH_C095531	CHEBI_134517
MESH_C055869	CHEBI_943
MESH_C071369	CHEBI_9752
MESH_C000632968	CHEBI_17385
MESH_D002437	CHEBI_474053
MESH_C017423	CHEBI_72574
MESH_D002273	CHEBI_50903
MESH_D009941	CHEBI_25706
MESH_C017243	CHEBI_34174
MESH_C080896	CHEBI_83230
MESH_C549119	CHEBI_178053
MESH_C039786	CHEBI_17960
MESH_D000077404	CHEBI_134514
MESH_C034188	CHEBI_5727
MESH_C034752	CHEBI_90518
MESH_C002477	CHEBI_7563
MESH_D000475	CHEBI_32878
MESH_D004978	CHEBI_34748
MESH_C005949	CHEBI_17890
MESH_C081147	CHEBI_60908
MESH_C008311	CHEBI_29045
MESH_C468646	CHEBI_51287
MESH_C029730	CHEBI_132991
MESH_C031690	CHEBI_60562
MESH_D017308	CHEBI_60371
MESH_C027452	CHEBI_87755
MESH_C000606656	CHEBI_27409
MESH_D005520	CHEBI_65255
MESH_C010500	CHEBI_134950
MESH_C526575	CHEBI_63450
MESH_D002110	CHEBI_27732
MESH_C048864	CHEBI_135246
MESH_C079310	CHEBI_31296
MESH_C034277	CHEBI_16089
MESH_C007650	CHEBI_27750
MESH_C121383	CHEBI_60622
MESH_C029899	CHEBI_50059
MESH_D005292	CHEBI_36296
MESH_D002120	CHEBI_38807
MESH_C120538	CHEBI_38760
MESH_D010853	CHEBI_53053
MESH_C031532	CHEBI_39624
MESH_C511148	CHEBI_6566
MESH_D007465	CHEBI_140408
MESH_C495157	CHEBI_66073
MESH_C041991	CHEBI_81378
MESH_C048159	CHEBI_75555
MESH_C515248	CHEBI_34395
MESH_D013095	CHEBI_57834
MESH_C414932	CHEBI_5319
MESH_C497620	CHEBI_63558
MESH_C412607	CHEBI_77908
MESH_C041635	CHEBI_28425
MESH_C496401	CHEBI_90721
MESH_D020126	CHEBI_48080
MESH_D001218	CHEBI_2877
MESH_C012276	CHEBI_47191
MESH_C035909	CHEBI_27754
MESH_C546092	CHEBI_67146
MESH_C043679	CHEBI_75657
MESH_C501843	CHEBI_17209
MESH_C079321	CHEBI_189669
MESH_C559070	CHEBI_77388
MESH_C102867	CHEBI_133030
MESH_D012970	CHEBI_64220
MESH_C456406	CHEBI_142830
MESH_C020462	CHEBI_49003
MESH_C029370	CHEBI_37825
MESH_C013959	CHEBI_84254
MESH_C023342	CHEBI_77053
MESH_D013431	CHEBI_35175
MESH_C019470	CHEBI_6773
MESH_D013831	CHEBI_33283
MESH_D006052	CHEBI_5516
MESH_C107996	CHEBI_38994
MESH_C014036	CHEBI_62845
MESH_C062142	CHEBI_80447
MESH_C422660	CHEBI_58524
MESH_D001993	CHEBI_35523
MESH_D013416	CHEBI_102130
MESH_C481307	CHEBI_83832
MESH_C037304	CHEBI_4035
MESH_C009540	CHEBI_48347
MESH_C037219	CHEBI_17362
MESH_C560134	CHEBI_179840
MESH_D015121	CHEBI_28158
MESH_C058029	CHEBI_2822
MESH_C045575	CHEBI_35560
MESH_C025163	CHEBI_57511
MESH_C520233	CHEBI_3208
MESH_C001926	CHEBI_41401
MESH_C015917	CHEBI_78002
MESH_D004206	CHEBI_4657
MESH_C035669	CHEBI_27936
MESH_C014640	CHEBI_6453
MESH_C005297	CHEBI_59111
MESH_C063407	CHEBI_55328
MESH_C018276	CHEBI_80472
MESH_D000068579	CHEBI_41423
MESH_C011666	CHEBI_2790
MESH_C077765	CHEBI_37186
MESH_C048306	CHEBI_37671
MESH_D000108	CHEBI_73024
MESH_C006576	CHEBI_22542
MESH_C003298	CHEBI_17428
MESH_D012343	CHEBI_17843
MESH_C005057	CHEBI_29202
MESH_C065959	CHEBI_73338
MESH_D005936	CHEBI_37163
MESH_C110422	CHEBI_131391
MESH_D006108	CHEBI_36977
MESH_C511340	CHEBI_83345
MESH_C066585	CHEBI_45791
MESH_D004923	CHEBI_61000
MESH_D004115	CHEBI_135222
MESH_C047444	CHEBI_135629
MESH_C582596	CHEBI_6510
MESH_C031285	CHEBI_28488
MESH_D007660	CHEBI_76128
MESH_D011730	CHEBI_17310
MESH_C100244	CHEBI_52015
MESH_C473700	CHEBI_33221
MESH_C039623	CHEBI_31873
MESH_C005205	CHEBI_17604
MESH_C037626	CHEBI_70867
MESH_D020748	CHEBI_6920
MESH_C056545	CHEBI_34394
MESH_C021086	CHEBI_18002
MESH_C000541	CHEBI_4021
MESH_C002298	CHEBI_26756
MESH_C004408	CHEBI_16705
MESH_D000967	CHEBI_28148
MESH_C071942	CHEBI_79
MESH_D004737	CHEBI_4792
MESH_D054872	CHEBI_50185
MESH_C046169	CHEBI_72781
MESH_C017988	CHEBI_17927
MESH_D005866	CHEBI_31650
MESH_C011677	CHEBI_76114
MESH_C514789	CHEBI_155863
MESH_D000077606	CHEBI_84050
MESH_D000616	CHEBI_2654
MESH_D002046	CHEBI_135123
MESH_C020790	CHEBI_60067
MESH_C414384	CHEBI_16050
MESH_D009844	CHEBI_50699
MESH_C037027	CHEBI_28922
MESH_C021093	CHEBI_17559
MESH_D007204	CHEBI_30430
MESH_C012090	CHEBI_50547
MESH_C583010	CHEBI_59020
MESH_C026226	CHEBI_79214
MESH_C578009	CHEBI_132975
MESH_C105265	CHEBI_17945
MESH_C000590632	CHEBI_146142
MESH_C006326	CHEBI_60782
MESH_C014554	CHEBI_38151
MESH_D002512	CHEBI_124991
MESH_C521215	CHEBI_51772
MESH_C064910	CHEBI_73947
MESH_C075494	CHEBI_7776
MESH_C554094	CHEBI_32931
MESH_C015138	CHEBI_15883
MESH_C004771	CHEBI_5325
MESH_C514909	CHEBI_81484
MESH_C081651	CHEBI_16067
MESH_D020003	CHEBI_16188
MESH_C010518	CHEBI_35012
MESH_C116863	CHEBI_53321
MESH_C000595640	CHEBI_141497
MESH_C015811	CHEBI_31058
MESH_C531865	CHEBI_1171
MESH_C587948	CHEBI_85603
MESH_D014309	CHEBI_9741
MESH_C009785	CHEBI_35936
MESH_D014535	CHEBI_17200
MESH_D010646	CHEBI_8081
