Protein.proID	Catalyst.chebiID
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_57472
PR_	CHEBI_456215
PR_	CHEBI_15378
PR_	CHEBI_29991
PR_	CHEBI_30616
PR_	CHEBI_33019
PR_	CHEBI_57743
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_43474
PR_	CHEBI_166823
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_140626
PR_	CHEBI_30616
PR_	CHEBI_83400
PR_	CHEBI_33019
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_73315
PR_	CHEBI_15378
PR_	CHEBI_57560
PR_	CHEBI_57534
PR_	CHEBI_17135
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_83828
PR_	CHEBI_61560
PR_	CHEBI_33019
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_57379
PR_	CHEBI_74151
PR_	CHEBI_57287
PR_	CHEBI_29950
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_17268
PR_	CHEBI_57880
PR_	CHEBI_60377
PR_	CHEBI_58332
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_456215
PR_	CHEBI_15378
PR_	CHEBI_58165
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57394
PR_	CHEBI_83139
PR_	CHEBI_57379
PR_	CHEBI_77396
PR_	CHEBI_57783
PR_	CHEBI_57287
PR_	CHEBI_32154
PR_	CHEBI_58349
PR_	CHEBI_16125
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_55474
PR_	CHEBI_140310
PR_	CHEBI_30089
PR_	CHEBI_58921
PR_	CHEBI_33853
PR_	CHEBI_15378
PR_	CHEBI_87075
PR_	CHEBI_67138
PR_	CHEBI_53604
PR_	CHEBI_30013
PR_	CHEBI_29999
PR_	CHEBI_58223
PR_	CHEBI_133455
PR_	CHEBI_17935
PR_	CHEBI_88528
PR_	CHEBI_15378
PR_	CHEBI_156112
PR_	CHEBI_133457
PR_	CHEBI_133974
PR_	CHEBI_133975
PR_	CHEBI_58968
PR_	CHEBI_16472
PR_	CHEBI_133346
PR_	CHEBI_133411
PR_	CHEBI_79072
PR_	CHEBI_31457
PR_	CHEBI_133408
PR_	CHEBI_90723
PR_	CHEBI_12834
PR_	CHEBI_133409
PR_	CHEBI_77927
PR_	CHEBI_58349
PR_	CHEBI_133741
PR_	CHEBI_28913
PR_	CHEBI_57460
PR_	CHEBI_61748
PR_	CHEBI_57461
PR_	CHEBI_57783
PR_	CHEBI_57401
PR_	CHEBI_133374
PR_	CHEBI_27836
PR_	CHEBI_13757
PR_	CHEBI_145276
PR_	CHEBI_133309
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_58211
PR_	CHEBI_57683
PR_	CHEBI_132519
PR_	CHEBI_132516
PR_	CHEBI_132517
PR_	CHEBI_132520
PR_	CHEBI_58401
PR_	CHEBI_61548
PR_	CHEBI_83828
PR_	CHEBI_61560
PR_	CHEBI_33019
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_58088
PR_	CHEBI_57880
PR_	CHEBI_456215
PR_	CHEBI_15378
PR_	CHEBI_78535
PR_	CHEBI_30616
PR_	CHEBI_57912
PR_	CHEBI_78442
PR_	CHEBI_33019
PR_	CHEBI_57634
PR_	CHEBI_15378
PR_	CHEBI_32966
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_57856
PR_	CHEBI_29969
PR_	CHEBI_15378
PR_	CHEBI_61961
PR_	CHEBI_59789
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_57945
PR_	CHEBI_57706
PR_	CHEBI_30031
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_57945
PR_	CHEBI_83099
PR_	CHEBI_83100
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_43474
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_15378
PR_	CHEBI_90799
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_61977
PR_	CHEBI_30013
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57880
PR_	CHEBI_30616
PR_	CHEBI_58088
PR_	CHEBI_456216
PR_	CHEBI_29985
PR_	CHEBI_57762
PR_	CHEBI_57427
PR_	CHEBI_17865
PR_	CHEBI_16810
PR_	CHEBI_35146
PR_	CHEBI_11851
PR_	CHEBI_58045
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_46858
PR_	CHEBI_82620
PR_	CHEBI_456216
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_74563
PR_	CHEBI_74307
PR_	CHEBI_74309
PR_	CHEBI_57287
PR_	CHEBI_64839
PR_	CHEBI_74579
PR_	CHEBI_74578
PR_	CHEBI_74581
PR_	CHEBI_74583
PR_	CHEBI_74582
PR_	CHEBI_74584
PR_	CHEBI_74586
PR_	CHEBI_57379
PR_	CHEBI_58342
PR_	CHEBI_57383
PR_	CHEBI_57385
PR_	CHEBI_72683
PR_	CHEBI_57387
PR_	CHEBI_57518
PR_	CHEBI_75121
PR_	CHEBI_58608
PR_	CHEBI_74544
PR_	CHEBI_57970
PR_	CHEBI_75122
PR_	CHEBI_74546
PR_	CHEBI_74549
PR_	CHEBI_74551
PR_	CHEBI_74550
PR_	CHEBI_74558
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_17754
PR_	CHEBI_57597
PR_	CHEBI_456216
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_29969
PR_	CHEBI_15378
PR_	CHEBI_57287
PR_	CHEBI_57288
PR_	CHEBI_61930
PR_	CHEBI_15377
PR_	CHEBI_58673
PR_	CHEBI_15378
PR_	CHEBI_17154
PR_	CHEBI_57540
PR_	CHEBI_73672
PR_	CHEBI_58349
PR_	CHEBI_57967
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_29999
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_295975
PR_	CHEBI_17636
PR_	CHEBI_52639
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_57527
PR_	CHEBI_57964
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_58165
PR_	CHEBI_30616
PR_	CHEBI_33019
PR_	CHEBI_58272
PR_	CHEBI_57604
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_73316
PR_	CHEBI_61557
PR_	CHEBI_30616
PR_	CHEBI_61560
PR_	CHEBI_57930
PR_	CHEBI_456216
PR_	CHEBI_15377
PR_	CHEBI_77460
PR_	CHEBI_59869
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_43474
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57683
PR_	CHEBI_57525
PR_	CHEBI_132522
PR_	CHEBI_132521
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_43474
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_456215
PR_	CHEBI_57762
PR_	CHEBI_30616
PR_	CHEBI_78537
PR_	CHEBI_78442
PR_	CHEBI_33019
PR_	CHEBI_15378
PR_	CHEBI_83143
PR_	CHEBI_57305
PR_	CHEBI_83099
PR_	CHEBI_16526
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_58456
PR_	CHEBI_57836
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_46858
PR_	CHEBI_82620
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_57379
PR_	CHEBI_74151
PR_	CHEBI_57287
PR_	CHEBI_29950
PR_	CHEBI_88069
PR_	CHEBI_28743
PR_	CHEBI_17292
PR_	CHEBI_90189
PR_	CHEBI_58189
PR_	CHEBI_17006
PR_	CHEBI_82639
PR_	CHEBI_15378
PR_	CHEBI_28691
PR_	CHEBI_90262
PR_	CHEBI_57273
PR_	CHEBI_84728
PR_	CHEBI_546807
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_46858
PR_	CHEBI_82620
PR_	CHEBI_456216
PR_	CHEBI_57292
PR_	CHEBI_57326
PR_	CHEBI_456215
PR_	CHEBI_87171
PR_	CHEBI_15378
PR_	CHEBI_87172
PR_	CHEBI_30616
PR_	CHEBI_13193
PR_	CHEBI_17499
PR_	CHEBI_61963
PR_	CHEBI_33019
PR_	CHEBI_29950
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_83833
PR_	CHEBI_83834
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15636
PR_	CHEBI_33384
PR_	CHEBI_57305
PR_	CHEBI_57453
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_17754
PR_	CHEBI_57597
PR_	CHEBI_456216
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_57844
PR_	CHEBI_30616
PR_	CHEBI_33019
PR_	CHEBI_59789
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_456215
PR_	CHEBI_15378
PR_	CHEBI_78531
PR_	CHEBI_30616
PR_	CHEBI_78442
PR_	CHEBI_33019
PR_	CHEBI_58095
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_57454
PR_	CHEBI_57455
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_43474
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_15377
PR_	CHEBI_58321
PR_	CHEBI_29985
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_32551
PR_	CHEBI_57783
PR_	CHEBI_57945
PR_	CHEBI_16810
PR_	CHEBI_58349
PR_	CHEBI_57951
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_46858
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_82620
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_61977
PR_	CHEBI_30013
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_57683
PR_	CHEBI_57705
PR_	CHEBI_57865
PR_	CHEBI_58427
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_30616
PR_	CHEBI_61977
PR_	CHEBI_83421
PR_	CHEBI_30013
PR_	CHEBI_456216
PR_	CHEBI_29999
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_43474
PR_	CHEBI_46858
PR_	CHEBI_82620
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_57634
PR_	CHEBI_15378
PR_	CHEBI_32966
PR_	CHEBI_30616
PR_	CHEBI_456216
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_90799
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_57584
PR_	CHEBI_57579
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15378
PR_	CHEBI_57540
PR_	CHEBI_16389
PR_	CHEBI_17976
PR_	CHEBI_57945
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
PR_	CHEBI_29034
PR_	CHEBI_15377
PR_	CHEBI_15378
PR_	CHEBI_15379
PR_	CHEBI_29033
