DATAFLOW,LAST UPDATE,freq,itm_newa,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2006,98.89,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2007,101.35,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2008,117.57,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2009,112.15,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2011,94.82,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2012,78.89,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2013,89.47,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2014,74.22,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2015,107.66,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2016,123.19,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2017,124.82,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2018,132.42,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2019,140.48,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2020,151.31,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2021,194.94,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2022,205.85,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2023,161.37,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HR,2024,137.79,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2001,57.75,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2002,35.51,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2003,35.84,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2004,80.17,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2005,79.72,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2006,88.20,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2007,91.11,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2008,141.76,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2009,69.09,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2011,186.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2012,154.50,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2013,182.33,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2014,198.39,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2015,178.29,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2016,189.92,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2017,193.33,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2018,196.05,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2019,205.13,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2020,224.83,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2021,233.28,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2022,239.20,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2023,231.40,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,HU,2024,154.05,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2001,162.89,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2002,136.74,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2003,130.54,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2004,142.65,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2005,174.70,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2006,137.28,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2007,152.24,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2008,123.32,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2009,79.61,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2011,149.91,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2012,129.55,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2013,135.92,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2014,144.47,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2015,155.01,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2016,161.42,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2017,216.47,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2018,167.86,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2019,167.36,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2020,189.92,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2021,218.71,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2022,269.99,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2023,133.62,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IE,2024,180.94,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2009,41.32,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2011,196.96,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2012,265.34,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2013,17.07,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2014,522.64,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2015,822.83,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2016,531.56,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2017,459.34,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2018,134.71,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2019,162.96,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2020,410.01,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2021,352.76,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2022,338.90,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2023,247.08,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IS,2024,379.06,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2001,167.35,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2002,163.81,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2003,161.30,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2004,166.60,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2005,132.26,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2006,123.96,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2007,120.08,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2008,126.83,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2009,121.92,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2011,131.52,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2012,144.75,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2013,191.71,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2014,166.22,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2015,156.76,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2016,153.80,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2017,157.21,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2018,173.56,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2019,165.09,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2020,153.93,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2021,156.51,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2022,206.38,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2023,226.62,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,IT,2024,273.55,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2001,47.07,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2002,39.06,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2003,39.39,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2004,80.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2005,89.27,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2006,70.51,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2007,105.85,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2008,95.07,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2009,68.58,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2011,147.69,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2012,196.73,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2013,157.46,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2014,136.32,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2015,151.05,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2016,100.40,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2017,142.65,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2018,73.37,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2019,123.79,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2020,206.85,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2021,196.17,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2022,233.15,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2023,47.16,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LT,2024,69.30,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2001,214.79,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2002,347.56,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2003,189.67,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2004,258.14,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2005,183.49,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2006,179.86,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2007,212.63,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2008,169.98,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2009,75.74,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2011,101.14,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2012,115.72,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2013,82.82,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2014,143.78,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2015,93.76,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2016,66.07,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2017,116.60,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2018,133.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2019,127.39,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2020,116.93,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2021,128.66,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2022,183.52,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2023,116.51,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LU,2024,196.04,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2001,40.43,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2002,39.92,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2003,39.48,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2004,74.02,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2005,72.61,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2006,93.73,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2007,96.87,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2008,74.88,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2009,68.31,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2011,96.31,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2012,125.40,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2013,103.32,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2014,105.68,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2015,123.97,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2016,110.95,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2017,145.88,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2018,110.75,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2019,179.89,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2020,196.03,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2021,205.96,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2022,256.83,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2023,85.83,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,LV,2024,188.86,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2001,138.95,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2002,138.98,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2003,131.89,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2004,127.52,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2005,135.42,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2006,134.01,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2007,132.37,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2008,121.55,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2009,137.84,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2011,96.05,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2012,91.83,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2013,89.11,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2014,85.35,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2015,98.09,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2016,91.85,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2017,81.37,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2018,78.12,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2019,82.29,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2020,67.76,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2021,60.73,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2022,55.04,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2023,54.46,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,MT,2024,47.23,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2001,128.28,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2002,94.30,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2003,103.85,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2004,83.20,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2005,92.09,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2006,135.11,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2007,117.49,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2008,78.55,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2009,38.45,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2011,55.78,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2012,80.21,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2013,114.82,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2014,106.47,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2015,119.73,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2016,127.54,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2017,163.72,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2018,115.41,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2019,127.88,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2020,117.03,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2021,128.67,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2022,138.95,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2023,174.70,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NL,2024,171.46,e
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2001,85.20,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2002,86.77,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2003,92.77,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2004,82.07,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2005,76.82,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2006,72.65,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2007,73.55,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2008,86.37,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2009,89.93,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2010,100.00,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2011,91.68,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2012,92.78,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2013,96.43,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2014,105.28,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2015,123.90,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2016,138.96,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2017,114.70,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2018,109.73,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2019,110.51,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2020,119.73,
ESTAT:AACT_EAA06(1.0),16/12/24 11:00:00,A,IND_B_EURO,I10,NO,2021,112.31,
