DATAFLOW,LAST UPDATE,freq,itm_newa,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2010,8273.32,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2011,7758.98,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2012,7711.72,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2013,7625.07,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2014,7385.75,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2015,7206.79,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2016,7432.14,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2017,6936.57,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2018,6810.16,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,EU28,2019,6632.73,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1979,263.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1980,257.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1981,266.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1982,256.47,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1983,235.39,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1984,226.12,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1985,218.34,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1986,208.44,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1987,205.35,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1988,179.15,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1989,165.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1990,160.94,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1991,156.14,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1992,152.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1993,145.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1994,137.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1995,128.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1996,125.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1997,121.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1998,112.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,1999,103.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2000,94.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2001,91.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2002,88.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2003,87.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2004,83.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2005,79.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2006,76.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2007,74.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2008,72.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2009,71.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2010,66.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2011,64.13,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2012,62.17,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2013,60.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2014,58.27,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2015,56.33,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2016,54.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2017,52.68,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2018,50.95,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2019,49.23,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2020,47.04,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2021,46.64,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2022,46.14,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2023,40.38,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FI,2024,39.43,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1973,1958.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1974,1909.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1975,1861.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1976,1814.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1977,1769.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1978,1725.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1979,1682.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1980,1637.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1981,1593.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1982,1550.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1983,1506.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1984,1459.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1985,1410.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1986,1360.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1987,1309.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1988,1260.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1989,1195.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1990,1134.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1991,1077.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1992,1022.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1993,956.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1994,913.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1995,875.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1996,841.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1997,807.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1998,780.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,1999,755.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2000,732.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2001,708.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2002,686.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2003,665.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2004,644.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2005,624.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2006,606.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2007,591.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2008,573.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2009,557.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2010,541.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2011,528.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2012,517.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2013,506.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2014,496.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2015,484.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2016,474.29,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2017,464.81,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2018,456.86,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2019,446.71,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2020,428.67,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2021,421.49,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2022,413.89,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2023,407.01,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,FR,2024,399.68,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2005,214.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2006,209.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2007,197.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2008,194.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2009,191.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2010,190.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2011,188.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2012,188.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2013,178.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2014,177.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2015,170.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2016,161.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2017,159.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2018,159.78,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2019,161.38,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2020,157.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2021,156.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2022,158.31,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2023,157.29,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HR,2024,157.07,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,1995,599.62,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,1996,621.39,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,1997,608.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,1998,580.87,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,1999,573.42,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2000,532.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2001,507.76,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2002,521.15,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2003,458.04,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2004,426.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2005,407.68,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2006,390.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2007,348.05,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2008,325.36,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2009,336.48,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2010,334.98,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2011,328.89,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2012,318.51,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2013,323.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2014,336.16,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2015,310.97,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2016,302.02,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2017,292.85,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2018,267.34,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2019,240.82,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2020,212.29,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2021,204.06,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2022,180.52,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2023,156.95,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,HU,2024,142.01,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1990,264.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1991,235.85,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1992,236.19,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1993,229.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1994,222.41,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1995,209.55,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1996,212.91,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1997,195.58,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1998,190.58,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,1999,174.06,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2000,155.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2001,138.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2002,143.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2003,149.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2004,145.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2005,141.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2006,139.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2007,136.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2008,134.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2009,133.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2010,152.66,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2011,152.66,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2012,152.66,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2013,150.48,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2014,150.48,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2015,150.48,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2016,147.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2017,144.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2018,142.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2019,140.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2020,138.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2021,138.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2022,138.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2023,138.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IE,2024,138.00,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2007,,z
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2008,,z
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2009,2.32,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2010,2.62,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2011,2.67,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2012,2.56,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2013,2.47,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2014,2.18,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2015,2.36,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2016,2.38,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2017,2.34,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2018,2.32,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2019,2.34,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2020,2.26,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2021,2.21,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2022,2.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2023,2.25,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IS,2024,2.25,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1980,2131.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1981,2037.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1982,1894.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1983,1940.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1984,1875.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1985,1738.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1986,1701.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1987,1635.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1988,1512.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1989,1364.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1990,1306.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1991,1300.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1992,1270.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1993,1221.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1994,1211.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1995,1188.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1996,1185.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1997,1178.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1998,1146.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,1999,1093.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2000,1056.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2001,1055.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2002,1009.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2003,1012.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2004,982.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2005,898.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2006,905.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2007,868.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2008,842.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2009,835.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2010,839.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2011,809.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2012,781.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2013,775.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2014,788.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2015,803.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2016,814.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2017,783.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2018,790.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2019,781.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2020,737.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2021,759.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2022,650.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2023,611.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,IT,2024,584.12,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,1997,212.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,1998,195.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,1999,183.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2000,147.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2001,138.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2002,152.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2003,147.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2004,130.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2005,133.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2006,124.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2007,117.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2008,112.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2009,107.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2010,104.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2011,103.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2012,106.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2013,109.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2014,111.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2015,110.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2016,108.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2017,106.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2018,102.37,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2019,96.02,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2020,90.98,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2021,85.08,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2022,86.05,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2023,82.82,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LT,2024,87.04,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1973,12.07,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1974,11.67,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1975,11.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1976,10.33,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1977,10.09,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1978,9.56,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1979,9.13,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1980,8.58,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1981,8.03,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1982,7.68,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,41000,LU,1983,7.27,
