DATAFLOW,LAST UPDATE,freq,unit,enterpr,nace_r2,reason,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,ES,2007,11.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,ES,2010,15.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,FR,2010,25.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,IT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,LV,2010,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,SE,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,SE,2010,42.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,SK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,DEV,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,BE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,BG,2007,45.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,BG,2010,11.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,DE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,DK,2010,22.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,ES,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,ES,2010,1.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,FR,2010,10.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,IT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,NL,2010,30.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,SK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,UK,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,EXC,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,BE,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,BG,2007,18.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,BG,2010,11.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,DE,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,DE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,DK,2010,22.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,ES,2007,34.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,ES,2010,31.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,FR,2007,66.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,FR,2010,37.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,IT,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,IT,2010,42.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,SE,2010,57.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,SK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,INA,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,BE,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,BG,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,BG,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,DE,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,DK,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,ES,2007,7.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,ES,2010,22.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,FI,2010,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,FR,2007,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,FR,2010,17.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,IT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,LT,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,NL,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,NL,2010,60.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,SK,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,B-N_X_K,OTH,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,BE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,BG,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,BG,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,DE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,DK,2010,25.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,ES,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,ES,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,FR,2010,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,IT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,SK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,CON,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,BE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,BG,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,BG,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,DE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,DK,2010,25.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,ES,2007,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,ES,2010,20.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,FR,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,IT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,YHG,F,DEB,PL,2010,0.0,
